IM,NM,DR,RG,CM,TL,AT,Horario
6354,DR. SIMI,av. valparaíso 401 l-3,5,53,+562367 3560,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: 09:00 a 14:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
5352,DR. SIMI,av argentina 540 local 333-335,5,45,+56322513514,0,"{'semana': 'Lunes - Viernes: 12:00 a 19:00 hrs.<br>Sábado: 12:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 12:00 a 19:00 hrs.<br>', 'turno': ''}"
2483,DR. SIMI,esmeralda nº 266-a,16,199,+56422680705,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
4066,DR. SIMI,av. libertad 1259,5,53,+56322975685,0,"{'semana': 'Lunes - Viernes: 08:30 a 19:30 hrs.<br>Sábado: 09:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 19:30 hrs.<br>', 'turno': ''}"
3756,DR. SIMI,claudio cancino n° 67-a,6,115,+56722954390,0,"{'semana': 'Lunes - Sábado: 08:30 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
6816,DR. SIMI,quillota 0141,5,53,+5681881195,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
67,DR. SIMI,av. normadie 2065,5,51,+56322934798,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:30 hrs.<br>Sábado: 09:30 a 16:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:30 hrs.<br>', 'turno': ''}"
5223,DR. SIMI,"av. gabriela mistral 1255, los angeles",8,165,+56432319899,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
260,DR. SIMI,"o""higgins n°293",5,55,+56343622,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5255,DR. SIMI,freire 752 c.,5,50,+56228392989,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
107,DR. SIMI,av. valparaiso 940,5,53,+56322157233,0,"{'semana': 'Lunes - Viernes: 08:30 a 19:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 19:30 hrs.<br>', 'turno': ''}"
6379,DR. SIMI,av. borgoño 14768 l-4 reñaca,5,53,+562367 3560,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:30 hrs.<br>', 'turno': ''}"
3571,DR. SIMI,ocarrol nº 964,9,222,+56452519138,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7861,DR. SIMI,claudina urrutia nº41,7,126,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
3757,DR. SIMI,exequiel gonzález n° 399,6,99,+56722959650,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
2287,DR. SIMI,manuel rodriguez 855 local b,8,148,+56412363932,0,"{'semana': 'Lunes - Sábado: 09:30 a 21:30 hrs.<br>Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:30 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:30 a 21:30 hrs.<br>', 'turno': ''}"
280,DR. SIMI,portus n° 239,5,77,+56517775,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:00 y 17:00 a 21:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
2512,DR. SIMI,balmaceda 151,8,168,+5643469688,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
108,DR. SIMI,avda. valparaiso n° 426-432,5,53,+56322157237,0,"{'semana': 'Lunes - Viernes: 08:30 a 20:30 hrs.<br>Sábado: 10:00 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
494,DR. SIMI,av. gomez carreño 3601 l-5,5,53,+56322833952,0,"{'semana': 'Lunes - Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
3563,DR. SIMI 63,camilo henriquez nº 490,9,219,+562415690,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5290,DR. SIMI CL 0179,21 de mayo nº 1512,2,19,+56977983308,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5953,DR.SIMI,pasaje portales n° 55 local 9,9,200,+562810199,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
5970,DR.SIMI,astorga 166,6,83,+56228940922,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7058,DRA. MILY,padre orellana 1599,13,295,,0,"{'semana': 'Lunes - Viernes: 13:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 13:00 a 20:00 hrs.<br>', 'turno': ''}"
7801,DYLAN,tilama n° 3210,13,315,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
6962,DYLAN,avenida la estrella n° 1099,13,318,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 15:30 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 15:30 a 20:30 hrs.<br>', 'turno': ''}"
784,DYLAN 2,josé joaquín pérez 7287,13,297,+560222152793,0,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
5317,Easyfarma,carretera general san martín 105,13,330,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
9057,EASYFARMA OVALLE,avenida manuel peñafiel olivares 1480 ,4,40,+56984467182,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
991,EBEN EZER,av. trinidad  poniente 1420,13,304,+560222911421,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
6714,EBEN EZER,estados unidos 1299,13,297,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
8188,EBEN EZER,avenida de la victoria 2279,13,313,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
7917,ECO FARMA,avenida recoleta 6052,13,301,,0,"{'semana': 'Lunes - Viernes: 11:00 a 19:00 hrs.<br>Sábado: 11:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 11:00 a 19:00 hrs.<br>', 'turno': ''}"
4856,ECO FARMACIA,prat n°911,5,77,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado y Domingo: Cerrado<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7698,ECO FARMACIAS,avenida libertador bernardo o'higgins n° 991,13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
9159,Eco Farmacias,eyzaguirre 517,13,333,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
7706,ECO FARMACIAS,avenida recoleta n° 313,13,321,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7341,ECO FARMACIAS,providencia 2076,13,317,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7131,ECO FARMACIAS,"serafin zamora 29, local 19, centro comercial la rotonda",13,304,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7188,ECO FARMACIAS,"monumento n° 1961, centro comercial pumay",13,313,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
6728,ECO FARMACIAS,avenida irrarazaval 2879,13,314,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 15:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 15:00 a 19:00 hrs.<br>', 'turno': ''}"
3212,ECOFARMACIA,maipu n°256,5,55,+56322270464,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5664,ECOFARMACIA,valparaiso 539 l-5,5,53,+562270440,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
8107,ECOFARMACIA,providencia 1312,13,317,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
5966,ECOFARMACIA,av. valparaíso 988,5,53,+562270444,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
7128,ECOFARMACIA,esmeralda 301,5,55,,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
6329,ECOFARMACIA,av. cardenal samore 2290 l-14 placilla,5,45,+562270408,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
6887,ECOFARMACIA,pedro montt 1868,5,45,+562270400,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
52,ECOFARMACIAS,claudio vicuña n ° 651,5,50,+56392911449,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
4244,ECOFARMACIAS,avenida pedro montt 2765 lc 02,5,45,+5632322270430 / 991580643,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
246,ECOFARMACIAS,av. humeres n° 688,5,60,+56332761259,0,"{'semana': 'Lunes - Sábado: 09:30 a 21:30 hrs.<br>Domingo: Cerrado<br>Festivos: 10:00 a 14:00 hrs.<br>', 'dia': 'Viernes: 09:30 a 21:30 hrs.<br>', 'turno': ''}"
71,ECOFARMACIAS,av.valparaiso n° 855,5,52,+562541409,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
29,ECOFARMACIAS,"o´higgins 176, lb2",5,64,+56332342235,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
72,ECOFARMACIAS,latorre n° 51,5,52,+562959620,0,"{'semana': 'Lunes - Domingo: 09:00 a 20:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
139,ECOFARMACIAS,av. valparaiso 421,5,53,+56322270434,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
4135,ECOFARMACIAS,valparaiso nº 630,5,52,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5269,ECOFARMACIAS,condell 1201,5,45,+56322270428,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
6640,ECOFARMACIAS,republica 257,5,68,+562270400,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
253,ECOFARMACIAS,ortiz de rozas n° 434,5,59,+56332333468,0,"{'semana': 'Lunes: 09:00 a 14:30 y 15:00 a 19:30 hrs.<br>Martes - Sábado: 09:00 a 19:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:30 hrs.<br>', 'turno': ''}"
142,ECOFARMACIAS,av. valparaiso 206,5,53,+56322270436,0,"{'semana': 'Lunes - Viernes: 09:00 a 17:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
254,ECOFARMACIAS,ortiz de rozas n° 498,5,59,"+56713253, 3",0,"{'semana': 'Lunes - Sábado: 09:00 a 22:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 22:30 hrs.<br>', 'turno': ''}"
292,ECOFARMACIAS,balmaceda n° 57,5,79,+56342613878,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5482,ECOFARMACIAS,av. pedro montt 1772,5,45,+56322270426,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
5899,ECOFARMACIAS,arturo prat nº692-a,5,77,+56951488691,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
345,ECOFARMACIAS,prat n°776,5,77,+56342345132,0,"{'semana': 'Lunes - Sábado: 08:30 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 21:00 hrs.<br>', 'turno': ''}"
6052,ECOFARMACIAS,bellavista 418,5,45,+562270432,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
325,ECOFARMACIAS,blanco 946,5,50,+562543168,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
50,ECOFARMACIAS,blanco n° 937,5,50,+5641127,0,"{'semana': 'Lunes - Sábado: 09:30 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 21:30 hrs.<br>', 'turno': ''}"
4446,ECOFARMACIAS,av. valparaiso 684,5,53,+56322270442,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
491,ECOFARMACIAS,av. libertad 1279 l-1,5,53,+56322270438,0,"{'semana': 'Lunes - Sábado: 09:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:30 hrs.<br>', 'turno': ''}"
6611,ECOFARMACIAS,claudio vicuña 836,5,50,+562270400,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
26,ECOFARMACIAS,urmeneta 84,5,68,+562342303,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>Festivos: 10:00 a 14:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
51,ECOFARMACIAS,portales n° 776,5,50,+5641405,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
5543,ECOFARMACIAS,los lunes n°13 quilpué,5,50,+562270418,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
3500,ECOMAX L-1,f. salazar nº 01650,9,200,+562344970,0,"{'semana': 'Lunes - Sábado: 08:00 a 23:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 23:00 hrs.<br>', 'turno': ''}"
3613,ECONAT,constitución 636,4,36,+562523272,0,"{'semana': 'Lunes - Sábado: 10:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
3615,ECONAT,constitución n°490,4,36,+56532525176,0,"{'semana': 'Lunes - Viernes: 09:30 a 20:00 hrs.<br>Sábado: 09:30 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 20:00 hrs.<br>', 'turno': ''}"
4586,ECONATURA,blanco 1023 l-2,5,50,+562910940,0,"{'semana': 'Lunes - Sábado: 09:00 a 14:00 y 15:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 y 15:00 a 18:00 hrs.<br>', 'turno': ''}"
3280,ECONOFARMA,san diego 437 local 2,13,295,+560294797085,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:00 hrs.<br>Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 20:00 hrs.<br>', 'turno': ''}"
5053,ECONOFARMA,"rené olivares 1427, l. 6-7",13,313,,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1255,ECONOFARMA,la sinfonia 1290. l-12,13,313,+560228677861,0,"{'semana': 'Lunes - Domingo: 14:00 a 22:00 hrs.<br>Festivos: 14:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 14:00 a 22:00 hrs.<br>', 'turno': ''}"
1278,ECONOFARMA,dos norte 1373. mayorista 10,13,313,+560227466932,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: 10:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
329,ECONOMICA,normandie 1885,5,51,+562933034,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:30 hrs.<br>', 'turno': ''}"
61,ECONOMICA,santiago torres n° 149 puchuncavi,5,49,+56322791499,0,"{'semana': 'Lunes - Domingo: 09:00 a 19:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 19:30 hrs.<br>', 'turno': ''}"
65,ECONOMICA,piloto alcayaga  n° 1919,5,51,+562932576,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: 10:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7357,ECONOMICAS,vicuña mackenna 8188,13,304,,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
6995,ECONOMIK,"santiago 673, belloto norte",5,50,+56413228358,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
786,ECONOSUR,av. jose joaquin perez 6915-a,13,297,+560226452593,0,"{'semana': 'Lunes - Domingo: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
9068,Ecopharm ,maria elena 881,13,304,,0,"{'semana': 'Lunes - Viernes: 10:00 a 13:00 y 14:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 13:00 y 14:00 a 20:00 hrs.<br>', 'turno': ''}"
5468,ECOPHARMA,"avenida manuel antonio matta n° 60, local 3",13,314,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
6957,ECOPHARMA,pedro de oña 031,13,314,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
8037,ECOPHARMA,pedro de oña 031,13,314,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
6149,ECUAFARMA,emilia lascar 89,13,346,,0,"{'semana': 'Lunes - Sábado: 10:00 a 15:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 15:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
6875,ECUAFARMA,"calle ortúzar n°801, melipilla",13,337,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
7903,ECUAFARMA,bellavista n°018,13,317,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
921,ECUANASER,balmaceda 3535-la islita,13,344,+560228190532,0,"{'semana': 'Lunes - Domingo: 09:00 a 23:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 23:00 hrs.<br>', 'turno': ''}"
922,ECUANASER,av. santelices 555-c,13,344,+560228199380,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:30 hrs.<br>Domingo: 09:00 a 13:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:30 hrs.<br>', 'turno': ''}"
2576,ECUANASER,san antonio 140,13,337,+560228199380,0,"{'semana': 'Lunes - Sábado: 09:30 a 15:00 y 17:30 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 15:00 y 17:30 a 20:30 hrs.<br>', 'turno': ''}"
5846,ECUVIDA,"uribe 434, l14, la ligua",5,59,+56965293030,0,"{'semana': 'Lunes - Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
7249,EFE FARMA,arturo prat 498 local 104 santa barbara,8,175,+5647468910,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:30 y 15:00 a 19:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:30 y 15:00 a 19:30 hrs.<br>', 'turno': ''}"
768,EFRAIN,camino lonquen norte s/n. parcela 30. parad.13,13,335,+560228555601,0,"{'semana': 'Lunes - Viernes: 09:30 a 14:00 y 16:30 a 20:30 hrs.<br>Sábado: 09:30 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 14:00 y 16:30 a 20:30 hrs.<br>', 'turno': ''}"
6613,EGIPCIA,arauco #731,16,179,+56942743976,1,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7053,EKIS,plazuela ecuador n°608,5,45,,1,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
