IM,NM,DR,RG,CM,TL,AT,Horario
3710,PRINCIPAL,armando jaramillo n° 161,6,110,+56722859463,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:30 hrs.<br>Domingo: 10:00 a 14:00 hrs.<br>Festivos: 10:00 a 14:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
1270,PRINCIPAL,5 de abril 176.  l-10. en galeria.,13,313,+560225314668,1,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
1271,PRINCIPAL,chacabuco 50  l-2. interior galeria,13,313,+560225314668,1,"{'semana': 'Lunes - Viernes: 09:00 a 20:30 hrs.<br>Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
7230,PRINCIPAL,avenida los pajaritos n°3042 local 2,13,313,,1,"{'semana': 'Lunes - Viernes: 09:00 a 18:30 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:30 hrs.<br>', 'turno': ''}"
4229,PROFAR,perez valenzuela 1077,13,317,+5602226360316,0,"{'semana': 'Lunes - Martes: 08:45 a 18:30 hrs.<br>Miércoles: 08:45 a 20:00 hrs.<br>Jueves - Viernes: 08:45 a 18:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 08:45 a 18:30 hrs.<br>', 'turno': ''}"
7906,PROFARMA,los halcones 1759,13,331,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>Festivos: 15:00 a 19:00 hrs.<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7286,PRONTO FARMA,"loreto 32, recoleta",13,321,,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:30 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>Festivos: 10:00 a 18:30 hrs.<br>', 'dia': 'Lunes: 10:00 a 18:30 hrs.<br>', 'turno': ''}"
6889,PROVINCIAL,condell 1289,5,45,+5699050489,1,"{'semana': 'Lunes - Viernes: 09:30 a 19:30 hrs.<br>Domingo: 10:00 a 18:00 hrs.<br>Sábado: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:30 hrs.<br>', 'turno': ''}"
4318,PUCÓN,avenida irarrazaval n°765,13,314,+560222928935,1,"{'semana': 'Lunes - Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
880,PUDAHUEL,av. libertador bernardo o'higgins 6036 l-b,13,300,+560227799293,0,"{'semana': 'Lunes - Sábado: 10:30 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:30 a 21:30 hrs.<br>', 'turno': ''}"
1272,PUDAHUELISIMO,nueva san martin 1330,13,313,+560228932837,0,"{'semana': 'Lunes - Sábado: 10:00 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 21:30 hrs.<br>', 'turno': ''}"
1924,PUNTO AHORRO,san antonio 437,13,295,+560226384448,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 15:00 a 19:30 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 15:00 a 19:30 hrs.<br>', 'turno': ''}"
5528,PUNTO BLANCO,huanhualí nº 501,4,30,+56512406332,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
3653,PUNTO BLANCO 2,"esmeralda 2399, las compañias",4,30,+56942646183,0,"{'semana': 'Lunes - Viernes: 10:00 a 22:00 hrs.<br>Sábado: 11:00 a 22:00 hrs.<br>Domingo: 11:00 a 21:00 hrs.<br>Festivos: 11:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
5335,PUNTO FARMA,avenida el guanaco 4484,13,298,,0,"{'semana': 'Lunes - Viernes: 11:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 11:00 a 20:00 hrs.<br>', 'turno': ''}"
9287,PUNTO FARMA,"román díaz 2217, local 1",13,314,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
4447,PUNTO FARMACIA,14 norte 571 piso 1 prosalud,5,53,+56322685177,0,"{'semana': 'Lunes - Jueves: 10:00 a 19:00 hrs.<br>Viernes: 10:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
5250,PUNTO FARMACIA,las encinas 1390 local 17,5,47,+563292382243,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 15:00 a 19:30 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 15:00 a 19:30 hrs.<br>', 'turno': ''}"
5647,PUNTOFARMA,"general san martín n° 042, local 5",13,330,,0,"{'semana': 'Lunes - Viernes: 11:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 11:00 a 20:00 hrs.<br>', 'turno': ''}"
6100,PUNTOFARMA,alpatacal 0346,13,330,,0,"{'semana': 'Lunes - Viernes: 11:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 11:00 a 20:00 hrs.<br>', 'turno': ''}"
5952,PUNTOFARMA,avenida pedro fontova 6931,13,301,,0,"{'semana': 'Lunes - Viernes: 11:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 11:00 a 20:00 hrs.<br>', 'turno': ''}"
6829,PUNTOSALUD,cortez n° 78-b,13,344,,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:00 hrs.<br>Sábado: 09:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 08:00 a 20:00 hrs.<br>', 'turno': ''}"
4281,PURA PHARMA,gran avenida jose miguel carrera 4386,13,324,,0,"{'semana': 'Lunes - Sábado: 10:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
9387,PURA SALUD,avenida angamos 492,2,12,+56989725303,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
877,PURA SALUD,5 de abril 4698,13,300,+560227767163 - 8435,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Lunes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
6997,PURAVIDA,esperanza n° 1399,13,295,,1,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
8153,QF,avenida santa rosa 1157,13,295,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
5840,QFARMA,prat 4865,5,70,+562124424,0,"{'semana': 'Lunes: 10:00 a 19:00 hrs.<br>Martes: 10:00 a 14:00 y 16:00 a 19:00 hrs.<br>Miércoles - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 09:00 a 21:00 hrs.<br>Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
2586,QFARMA,calle prat nº 5122,5,70,+56244 1226,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
4667,QFARMA,blanco encalada  1300.,5,50,+56336 4190,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
5950,QFARMA,lo narvaez 6172,5,70,+56965693686,0,"{'semana': 'Lunes - Domingo: 10:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
9105,Quilicura,avenida manuel antonio matta 1403,13,319,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
7152,QUINTANA,"calle fray camilo n° 290, local 7",13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 15:00 y 16:00 a 19:00 hrs.<br>Sábado: 10:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 15:00 y 16:00 a 19:00 hrs.<br>', 'turno': ''}"
4027,QUIRON,padre hurtado 10521. local-b,13,299,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
4954,QULLANI,avenida diego portales 1599,15,1,+56959491736,0,"{'semana': 'Lunes - Viernes: 10:00 a 21:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
9023,QULLANI II,cancha rayada 3608,15,1,+569 89520008,0,"{'semana': 'Lunes - Viernes: 09:30 a 19:00 hrs.<br>Sábado: 10:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:00 hrs.<br>', 'turno': ''}"
1186,R Y C,av. san pablo 6358  l-18,13,311,+560227740348,0,"{'semana': 'Lunes - Sábado: 10:30 a 13:30 y 15:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:30 a 13:30 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
1352,R Y C,ignacio carrera pinto 3777,13,314,+560222721910,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 17:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 y 17:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 20:00 hrs.<br>', 'turno': ''}"
6113,RADANET,"general josé artigas 3001, local 3",13,314,,0,"{'semana': 'Lunes - Viernes: 09:30 a 14:00 y 15:00 a 19:30 hrs.<br>Sábado: 09:30 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 14:00 y 15:00 a 19:30 hrs.<br>', 'turno': ''}"
6665,RAMÍREZ,"carretera general san martín 340, local 3",13,334,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
3698,RAPEL,"carlos frenos, 350, las cabras",6,89,+56722502091,0,"{'semana': 'Lunes - Jueves: 09:30 a 14:00 y 15:00 a 20:00 hrs.<br>Viernes: 09:30 a 20:00 hrs.<br>Sábado: 09:30 a 14:00 y 15:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
845,RAYMA,lo martinez 1389,13,299,+560225616739,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
1621,REAL,manuel antonio matta 528. inerior santa isabel,13,319,+560226278599,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
6828,REAL,"avenida independencia 1447, local 1",13,302,,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
7965,REAL,sevilla n° 1301 y 1305,13,302,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
5928,REAL,avenida domingo santa maría n° 1789,13,302,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
5991,REAL,avenida domingo santa maria 1789,13,302,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
4251,REAL,"prat s/n, sector estación lote 5a",5,68,+562380658,0,"{'semana': 'Lunes - Viernes: 09:30 a 18:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 18:00 hrs.<br>', 'turno': ''}"
1927,RECCIUS ,san antonio 229,13,295,+560226392131,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:30 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
7026,RED FARMA,"astorga 100, local b",6,83,+56979240505,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7921,RED FARMA,manuel rodriguez 954/934/938,6,106,+56272517205,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
9371,Red Vital,"el mirador 1202, local c",13,296,+56964445470,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
8062,REDFARMA,avda san miguel nº3050 local 10-a,7,116,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7267,REDFARMA,monumento 1991,13,313,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7163,REDFARMA,"avenida providencia 2221, local 2",13,317,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>Festivos: 09:00 a 19:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7431,REDFARMA,"av. libertador bernardo o""higgins n° 740 local",5,77,+56965992226,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado - Domingo: 09:00 a 17:00 hrs.<br>Festivos: 09:00 a 17:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
6475,REDFARMA,arturo prat n° 165 – 165 a,13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
6998,REDFARMA,avenida macul n° 4850,13,312,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
1000,REDFARMA,vicuña mackenna 7110,13,304,+560225807560,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Lunes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
6386,REDFARMA,balmaceda 122,13,334,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
6419,REDFARMA,av. valparaíso 993,5,52,+563621795,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:30 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
1928,REDFARMA,agustinas 2299,13,295,+560226993955,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Lunes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
6408,REDFARMA,los carrera 958,5,50,+5665992226,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
1929,REDFARMA ,ricardo cumming 968,13,295,+560222734790,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Lunes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
9234,REDFARMA,caletera oriente autopista los libertadores 21160,13,330,,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:30 hrs.<br>Sábado: 10:00 a 16:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:30 hrs.<br>', 'turno': ''}"
7184,REDFARMA,av. tocornal nº 2331 local 3 interior supermercado lider express,5,77,+56965992226,0,"{'semana': 'Lunes - Domingo: 08:00 a 19:30 hrs.<br>', 'dia': 'Lunes: 08:00 a 19:30 hrs.<br>', 'turno': ''}"
7207,REDFARMA,gran avenida josë miguel carrera n° 6001 l-c,13,324,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7719,REDFARMA,"21 de mayo 4400, locales c y d",13,346,,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:30 hrs.<br>', 'turno': ''}"
4444,REDONDO,serrano 346,13,337,+560228314587,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
1292,REDONDO,ortuzar   857,13,337,+560228326984,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:30 hrs.<br>Domingo: 09:00 a 13:30 hrs.<br>', 'dia': 'Lunes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
1353,REDOXX,zañartu 2540,13,314,+560222397785,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
1354,REDOXX,obispo orrego 1015,13,314,+560222388103,0,"{'semana': 'Lunes - Viernes: 10:00 a 21:00 hrs.<br>Sábado - Domingo: 10:00 a 20:00 hrs.<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
3462,REDPOPULAR LOCAL N°1,latorre nº 1903,2,16,+56552362350,0,"{'semana': 'Lunes - Viernes: 09:00 a 22:00 hrs.<br>Sábado: 10:00 a 14:00 y 18:30 a 22:20 hrs.<br>Domingo: 10:30 a 18:30 hrs.<br>Festivos: 10:30 a 18:30 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3470,REDPOPULAR LOCAL N°2,av. aconcagua nº 2588,2,16,+56552343186,0,"{'semana': 'Lunes - Viernes: 10:00 a 22:00 hrs.<br>Sábado: 10:30 a 22:30 hrs.<br>Domingo: 10:30 a 14:00 y 17:00 a 22:00 hrs.<br>Festivos: 10:30 a 14:00 y 17:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
1489,REDSANA ,av. salvador 149. interior edificio galeno,13,317,+560225992992,0,"{'semana': 'Lunes: 08:30 a 13:00 y 14:00 a 19:00 hrs.<br>Martes: 09:00 a 13:00 y 14:00 a 19:00 hrs.<br>Miércoles - Viernes: 08:30 a 13:00 y 14:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 08:30 a 13:00 y 14:00 a 19:00 hrs.<br>', 'turno': ''}"
4665,REGIONAL,av. pedro montt  2743 local 01,5,45,+56323189734,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7031,REINA VICTORIA,alcalde manuel de la lastra 2037,13,307,,0,"{'semana': 'Lunes - Viernes: 10:00 a 21:00 hrs.<br>Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
6819,REINOSO,san josé de la estrella n°392-a,13,304,+56976595075,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
913,RENACER,av. independencia 179,13,302,+560227356411,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:30 y 14:30 a 17:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:30 y 14:30 a 17:00 hrs.<br>', 'turno': ''}"
7277,RENACER,"beaucheff 2821, lc. 6",13,315,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 15:30 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 15:30 a 19:00 hrs.<br>', 'turno': ''}"
1865,RENACER ,san pablo 2676,13,295,+560226831318,0,"{'semana': 'Lunes - Sábado: 09:30 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 17:30 hrs.<br>', 'turno': ''}"
8122,RENATA,segunda transversal 1375,13,345,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
1001,REY FARMA,general arriagada  440,13,304,+560229961652,0,"{'semana': 'Lunes - Sábado: 09:00 a 19:00 hrs.<br>Domingo: 10:00 a 13:00 hrs.<br>Festivos: 10:00 a 13:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7013,RIESCO,avenida presidente riesco n° 3154-b,13,308,,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
9365,Río,río de janeiro 341,13,321,+56977596787,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
3311,RIVERA 1,san martin 219,4,35,+56512411286,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 16:30 a 21:30 hrs.<br>Sábado: 09:00 a 13:00 y 00:00 a 00:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:30 a 21:30 hrs.<br>', 'turno': ''}"
5760,ROCIO,"san martin 121, local f",13,346,,0,"{'semana': 'Lunes - Viernes: 11:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 11:00 a 19:00 hrs.<br>', 'turno': ''}"
7028,RODIN,avenida libertad n° 1348 piso 6 oficina 1,5,53,+56995415052,1,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
1598,ROKI,jose luis coo  0129,13,327,+560228490195,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:30 hrs.<br>Sábado: 09:00 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:30 hrs.<br>', 'turno': ''}"
9263,ROME,buin 2692,13,327,+56226153051,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
7370,ROMI,"arturo prat 636,  l-1",13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
1524,ROMINA,la travesia 7446,13,318,+560227482555,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
6873,RORAIMA,santa rosa 222,13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
8116,ROSARIO,"avenida raúl labbé 12613, local 8",13,309,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
9257,Rosario,pedro aguirre cerda 1185,13,331,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
